Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link
QE65LST7TCUXXC,The Terrace Smart QLED TV 4K Exterior 2021,&amp;lt;spam&amp;gt;,LST7T,in stock,new,4999.99 EUR,4999.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65lst7tcuxxc/gallery/pt-the-terrace-qe65lst7tcuxxc-front-black-458201314?$ORIGIN_PNG$,8806092213074,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/The-Terrace-Smart-QLED-TV-4K-Exterior-2021/p/QE65LST7TCUXXC
QE75LST7TCUXXC,The Terrace Smart QLED TV 4K Exterior 2021,&amp;lt;spam&amp;gt;,LST7T,in stock,new,6499.98 EUR,6499.98 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75lst7tcuxxc/gallery/pt-the-terrace-qe75lst7tcuxxc-front-black-458201356?$ORIGIN_PNG$,8806092204942,Produtos | TV | PROMO ELEVEN,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/The-Terrace-Smart-QLED-TV-4K-Exterior-2021/p/QE75LST7TCUXXC
SM-A225FZKGEUB,Galaxy A22,,SM-A225,in stock,new,259.90 EUR,209.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a225fzkgeub/gallery/pt-galaxy-a22-a225-sm-a225fzkgeub-460105030?$ORIGIN_PNG$,8806092287938,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22/p/SM-A225FZKGEUB
SM-A225FZWGEUB,Galaxy A22,,SM-A225,out of stock,new,259.90 EUR,209.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a225fzwgeub/gallery/pt-galaxy-a22-a225-sm-a225fzwgeub-460105064?$ORIGIN_PNG$,8806092286931,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22/p/SM-A225FZWGEUB
QE32LS03TCUXXC,32&quot; The Frame QLED 2021,&amp;lt;spam&amp;gt;,LS03T,in stock,new,549.99 EUR,499.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe32ls03tcuxxc/gallery/pt-the-frame-32ls03t-qe32ls03tcuxxc-401675317?$ORIGIN_PNG$,8806092218505,Produtos | TV | The Frame | Produtos | TV | Lifestyle TV | The Frame,Samsung,https://shop.samsung.com/pt/Products/TV/The-Frame/32%22-The-Frame-QLED-2021/p/QE32LS03TCUXXC
SM-A226BLVVEUB,Galaxy A22 5G,,SM-A226,in stock,new,279.90 EUR,209.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226blvveub/gallery/pt-galaxy-a22-5g-a226-sm-a226blvveub-462825349?$ORIGIN_PNG$,8806092266544,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22-5G/p/SM-A226BLVVEUB
SM-A226BZAUEUB,Galaxy A22 5G,,SM-A226,out of stock,new,249.90 EUR,189.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzaueub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzaueub-462825367?$ORIGIN_PNG$,8806092266407,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22-5G/p/SM-A226BZAUEUB
SM-A226BZAVEUB,Galaxy A22 5G,,SM-A226,in stock,new,279.90 EUR,209.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzaveub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzaveub-462825384?$ORIGIN_PNG$,8806092266339,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22-5G/p/SM-A226BZAVEUB
SM-A226BZWUEUB,Galaxy A22 5G,,SM-A226,out of stock,new,249.90 EUR,189.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzwueub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzwueub-462825401?$ORIGIN_PNG$,8806092266162,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A22-5G/p/SM-A226BZWUEUB
SM-F926BZGDEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1859.90 EUR,1699.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzgdeub-477355861?$ORIGIN_PNG$,8806092561304,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZGDEUB
SM-F926BZGGEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1959.89 EUR,1799.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzggeub-477355880?$ORIGIN_PNG$,8806092561397,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZGGEUB
SM-F926BZKDEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1859.90 EUR,1699.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzkdeub-477355899?$ORIGIN_PNG$,8806092560895,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZKDEUB
SM-F926BZKGEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1959.89 EUR,1799.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzkgeub-477355919?$ORIGIN_PNG$,8806092561403,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZKGEUB
SM-F926BZSDEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1859.90 EUR,1699.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzsdeub-477355938?$ORIGIN_PNG$,8806092657090,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZSDEUB
SM-R885FZKAPHE,Galaxy Watch4 Classic 4G (42mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R885,in stock,new,422.26 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-400315-sm-r885fzkaphe-482232601?$ORIGIN_PNG$,8806092615717,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-4G-%2842mm%29/p/SM-R885FZKAPHE
SM-R885FZSAPHE,Galaxy Watch4 Classic 4G (42mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R885,in stock,new,422.26 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-400315-sm-r885fzsaphe-482232614?$ORIGIN_PNG$,8806092615731,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-4G-%2842mm%29/p/SM-R885FZSAPHE
SM-F926BZSGEUB,Galaxy Z Fold3 5G,"Quando o Ecr&atilde; Infinity Flex de 191,9 mm se ilumina, como por magia, a c&acirc;mara frontal desaparece &mdash; n&atilde;o deixando nada para tr&aacute;s a n&atilde;o ser o que est&aacute; no ecr&atilde;. Este Ecr&atilde; Infinity Flex AMOLED 22.5:18 tem uma C&acirc;mara Sob o Ecr&atilde;, para que possa ter uma experi&ecirc;ncia verdadeiramente imersiva.",SM-F926,in stock,new,1959.89 EUR,1799.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-z-fold3-f926-5g-sm-f926bzsgeub-477355957?$ORIGIN_PNG$,8806092657083,Produtos | Smartphones | Galaxy Z Fold3,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Fold3//p/SM-F926BZSGEUB
SM-R890NZKAPHE,Galaxy Watch4 Classic Bluetooth (46mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R890,in stock,new,402.26 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-sm-r890nzkaphe-481839433?$ORIGIN_PNG$,8806092520035,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-Bluetooth-%2846mm%29/p/SM-R890NZKAPHE
SM-R890NZSAPHE,Galaxy Watch4 Classic Bluetooth (46mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R890,in stock,new,402.26 EUR,339.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-sm-r890nzsaphe-481839449?$ORIGIN_PNG$,8806092555808,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-Bluetooth-%2846mm%29/p/SM-R890NZSAPHE
SM-R880NZKAPHE,Galaxy Watch4 Classic Bluetooth (42mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R880,in stock,new,372.26 EUR,299.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-400206-sm-r880nzkaphe-481867053?$ORIGIN_PNG$,8806092557789,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-Bluetooth-%2842mm%29/p/SM-R880NZKAPHE
SM-R880NZSAPHE,Galaxy Watch4 Classic Bluetooth (42mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R880,in stock,new,372.26 EUR,299.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-400206-sm-r880nzsaphe-481867079?$ORIGIN_PNG$,8806092557628,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-Bluetooth-%2842mm%29/p/SM-R880NZSAPHE
SM-R865FZDAPHE,Galaxy Watch4 4G (40mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R865,in stock,new,322.26 EUR,259.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400386-sm-r865fzdaphe-482248435?$ORIGIN_PNG$,8806092614581,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-4G-%2840mm%29/p/SM-R865FZDAPHE
SM-R865FZKAPHE,Galaxy Watch4 4G (40mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R865,in stock,new,322.26 EUR,259.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400386-sm-r865fzkaphe-482248448?$ORIGIN_PNG$,8806092614567,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-4G-%2840mm%29/p/SM-R865FZKAPHE
SM-R865FZSAPHE,Galaxy Watch4 4G (40mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R865,in stock,new,322.26 EUR,259.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400386-sm-r865fzsaphe-482248461?$ORIGIN_PNG$,8806092614512,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-4G-%2840mm%29/p/SM-R865FZSAPHE
SM-R870NZGAPHE,Galaxy Watch4 Bluetooth (44mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R870,in stock,new,302.26 EUR,239.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-sm-r870nzgaphe-481872498?$ORIGIN_PNG$,8806092559448,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Bluetooth-%2844mm%29/p/SM-R870NZGAPHE
SM-R870NZKAPHE,Galaxy Watch4 Bluetooth (44mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R870,in stock,new,302.26 EUR,239.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-sm-r870nzkaphe-481872514?$ORIGIN_PNG$,8806092521841,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Bluetooth-%2844mm%29/p/SM-R870NZKAPHE
SM-R870NZSAPHE,Galaxy Watch4 Bluetooth (44mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R870,in stock,new,302.26 EUR,239.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-sm-r870nzsaphe-481872530?$ORIGIN_PNG$,8806092559264,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Bluetooth-%2844mm%29/p/SM-R870NZSAPHE
SM-R875FZKAPHE,Galaxy Watch4 4G (44mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R875,in stock,new,352.26 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400448-sm-r875fzkaphe-482282686?$ORIGIN_PNG$,8806092614741,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-4G-%2844mm%29/p/SM-R875FZKAPHE
SM-R875FZSAPHE,Galaxy Watch4 4G (44mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R875,in stock,new,352.26 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400448-sm-r875fzsaphe-482282699?$ORIGIN_PNG$,8806092614727,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-4G-%2844mm%29/p/SM-R875FZSAPHE
SM-R177NLVAPHE,Galaxy Buds2,,SM-R177,in stock,new,149.90 EUR,109.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-buds2-r177-sm-r177nlvaphe-482311776?$ORIGIN_PNG$,8806092662728,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds2/Galaxy-Buds2/p/SM-R177NLVAPHE
SM-R177NZGAPHE,Galaxy Buds2,,SM-R177,in stock,new,149.90 EUR,109.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-buds2-r177-sm-r177nzgaphe-482311801?$ORIGIN_PNG$,8806092510616,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds2/Galaxy-Buds2/p/SM-R177NZGAPHE
SM-R177NZKAPHE,Galaxy Buds2,,SM-R177,in stock,new,149.90 EUR,109.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-buds2-r177-sm-r177nzkaphe-482311832?$ORIGIN_PNG$,8806092510609,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds2/Galaxy-Buds2/p/SM-R177NZKAPHE
SM-R177NZWAPHE,Galaxy Buds2,,SM-R177,in stock,new,149.90 EUR,109.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-buds2-r177-sm-r177nzwaphe-482311883?$ORIGIN_PNG$,8806092510593,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds2/Galaxy-Buds2/p/SM-R177NZWAPHE
SM-R860NZKAPHE,Galaxy Watch4 Bluetooth (40mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R860,in stock,new,272.26 EUR,219.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400242-sm-r860nzkaphe-481873005?$ORIGIN_PNG$,8806092559875,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Bluetooth-%2840mm%29/p/SM-R860NZKAPHE
EI-T7300BLEGEU,Galaxy SmartTag+,,EI-T7300,out of stock,new,39.90 EUR,39.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ei-t7300blegeu/gallery/pt-galaxy-smarttag-ei-t7300-ei-t7300blegeu-486001451?$ORIGIN_PNG$,8806092265745,Produtos | Accessories | Galaxy SmartTag | Produtos | Accessories | Acessorios Mobile | Galaxy SmartTag,Samsung,https://shop.samsung.com/pt/Products/Accessories/Galaxy-SmartTag/Galaxy-SmartTag%2B/p/EI-T7300BLEGEU
SM-R860NZDAPHE,Galaxy Watch4 Bluetooth (40mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R860,in stock,new,272.26 EUR,219.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-400242-sm-r860nzdaphe-481872989?$ORIGIN_PNG$,8806092558953,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Bluetooth-%2840mm%29/p/SM-R860NZDAPHE
SM-F711BLIBEUB,Galaxy Z Flip3 5G (SM-F711),,SM-F711,in stock,new,1099.90 EUR,1099.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711blibeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-404772-sm-f711blibeub-520154298?$ORIGIN_PNG$,8806092810433,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BLIBEUB
SM-F711BZAFEUB,Galaxy Z Flip3 5G (SM-F711),,SM-F711,in stock,new,1149.90 EUR,1149.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711bzafeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-404772-sm-f711bzafeub-520154358?$ORIGIN_PNG$,8806092810808,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BZAFEUB
SM-F711BZABEUB,Galaxy Z Flip3 5G (SM-F711),,SM-F711,in stock,new,1099.90 EUR,1099.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711bzabeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-404772-sm-f711bzabeub-520154338?$ORIGIN_PNG$,8806092809932,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BZABEUB
SM-F711BZWFEUB,Galaxy Z Flip3 5G (SM-F711),,SM-F711,in stock,new,1149.90 EUR,1149.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-f711bzwfeub/gallery/pt-galaxy-z-flip3-f711-5g-404772-404772-sm-f711bzwfeub-520154398?$ORIGIN_PNG$,8806092811409,,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-Z-Flip3/Galaxy-Z-Flip3-5G/p/SM-F711BZWFEUB
SM-R895FZKAPHE,Galaxy Watch4 Classic 4G (46mm),"Track your activities and fitness scores on your watch and phone. Count steps, check calories, and stay on the grid with GPS. Galaxy Watch4 Classic detects physical activity to track your routines and supports more than 90 exercises for a more accurate report of your workouts.",SM-R895,in stock,new,452.26 EUR,379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2108/gallery/pt-galaxy-watch4-classic-400300-sm-r895fzkaphe-482231894?$ORIGIN_PNG$,8806092615830,,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch4/Galaxy-Watch4-Classic-4G-%2846mm%29/p/SM-R895FZKAPHE
