reference,upc_ean,designation,description,product_url,image_url,brand,condition,availability,regular_price,current_price,category,stock,norma_shipping_cost
SM-X700NZABEUB,8806094147452,Galaxy Tab S8 (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365800;331497582;j?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-wi-fi-graphite-256gb-sm-x700nzabeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-wi-fi-sm-x700nzabeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nzabeub-530874546?$320_320_PNG$,Samsung,new,out of stock,859.90 EUR,859.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X700NZSAEUB,8806094147445,Galaxy Tab S8 (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365797;331497579;e?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-wi-fi-silver-128gb-sm-x700nzsaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-wi-fi-sm-x700nzsaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nzsaeub-530874567?$320_320_PNG$,Samsung,new,preorder,809.90 EUR,809.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X706BZAAEUB,8806094170634,Galaxy Tab S8 5G, ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365794;331497576;y?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-5g-graphite-128gb-sm-x706bzaaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-5g-sm-x706bzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-5g-x706-sm-x706bzaaeub-530877835?$320_320_PNG$,Samsung,new,preorder,969.90 EUR,969.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X706BZABEUB,8806094170511,Galaxy Tab S8 5G, ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365791;331497573;s?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-5g-graphite-256gb-sm-x706bzabeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-5g-sm-x706bzabeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-5g-x706-sm-x706bzabeub-530877856?$320_320_PNG$,Samsung,new,in stock,1019.90 EUR,1019.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X800NIDAEUB,8806094149609,Galaxy Tab S8+ (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365788;331497570;v?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-plus-wi-fi-pink-gold-128gb-sm-x800nidaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8plus-wi-fi-sm-x800nidaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nidaeub-530879008?$320_320_PNG$,Samsung,new,in stock,1019.90 EUR,1019.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X800NZAAEUB,8806094150315,Galaxy Tab S8+ (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365785;331497567;y?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-plus-wi-fi-graphite-128gb-sm-x800nzaaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8plus-wi-fi-sm-x800nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nzaaeub-530879050?$320_320_PNG$,Samsung,new,preorder,1019.90 EUR,1019.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X800NZSAEUB,8806094150148,Galaxy Tab S8+ (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365782;331497564;s?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-plus-wi-fi-silver-128gb-sm-x800nzsaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8plus-wi-fi-sm-x800nzsaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nzsaeub-530879092?$320_320_PNG$,Samsung,new,preorder,1019.90 EUR,1019.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X806BZAAEUB,8806094149357,Galaxy Tab S8+ 5G, ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365776;331497558;y?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-plus-5g-graphite-128gb-sm-x806bzaaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8plus-5g-sm-x806bzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-5g-x806-sm-x806bzaaeub-530881225?$320_320_PNG$,Samsung,new,preorder,1179.90 EUR,1179.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X900NZAAEUB,8806094150391,Galaxy Tab S8 Ultra (Wi-Fi), ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365770;331497552;m?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-128gb-sm-x900nzaaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-ultra-wi-fi-sm-x900nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-ultra-wifi-x900-sm-x900nzaaeub-530870561?$320_320_PNG$,Samsung,new,preorder,1229.90 EUR,1229.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
SM-X906BZAAEUB,8806094148503,Galaxy Tab S8 Ultra 5G, ,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365761;331497543;m?https://www.samsung.com/pt/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-5g-graphite-128gb-sm-x906bzaaeub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-tab-s8-ultra-5g-sm-x906bzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-ultra-5g-x906-sm-x906bzaaeub-530887253?$320_320_PNG$,Samsung,new,preorder,1379.90 EUR,1379.90 EUR,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,,0.0 EUR
BRB26602EWW/EF,8806092211100,"BRB26602EWW Combinado de Encastre 267L, E",eamp;lt;spameamp;gt;,"<![CDATA[https://ad.doubleclick.net/ddm/clk/523365755;331497537;s?https://www.samsung.com/pt/refrigerators/built-in-bottom-mount-freezer/brb6000-all-around-cooling-267l-white-brb26602eww-ef/?cid=pt_pd_affiliate_kuantokusta_brb26602eww-combinado-de-encastre-267l,-e-brb26602eww-ef_ongoing_none-none-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/p6pim/pt/brb26602eww-ef/gallery/pt-brb6000-all-around-cooling-brb26602eww-ef-448564475?$320_320_PNG$,Samsung,new,in stock,1044.90 EUR,959.00 EUR,Produtos | Frigorificos | Frigorificos Combinados | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Combinados,,0.0 EUR
WW12T504DTW/S3,8806092192409,"WW12T504DTW, Máq. Lavar Roupa EcoBubble, 12kg","Mantenha o interior da máquina impecavelmente limpo. O ciclo Limpar Tambor remove 99,9% das bactérias* causadoras de maus odores. Não precisa de detergentes, pois utiliza uma combinação de demolhar, pulsar e centrifugar a alta velocidade e avisa-o automaticamente quando precisa de limpeza**.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523365752;331497534;m?https://www.samsung.com/pt/washers-and-dryers/washing-machines/ww5300t-front-loading-eco-bubble-ai-control-12kg-white-ww12t504dtw-s3/?cid=pt_pd_affiliate_kuantokusta_ww12t504dtw,-maq.-lavar-roupa-ecobubble,-12kg-ww12t504dtw-s3_ongoing_da-washing-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/p6pim/pt/ww12t504dtw-s3/gallery/pt-front-loading-washer-ww85t504daesa-ww12t504dtw-s3-464369480?$320_320_PNG$,Samsung,new,in stock,914.90 EUR,699.00 EUR,Produtos | Maquina de roupa | EcoBubble | Produtos | Eletrodomesticos | Maquina de roupa | EcoBubble,,0.0 EUR
VG-SCFA43BEBXC,8806092738591,Moldura The Frame 43”,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365749;331497531;p?https://www.samsung.com/pt/tv-accessories/customizable-frame-vg-scfa-vg-scfa43bebxc/?cid=pt_pd_affiliate_kuantokusta_moldura-the-frame-43-vg-scfa43bebxc_ongoing_vd-accessories-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa43bebxc/gallery/pt-customizable-frame-vg-scfa-383686-vg-scfa43bebxc-531282199?$320_320_PNG$,Samsung,new,in stock,79.99 EUR,79.99 EUR,Produtos | Accessories | TV Accessorios,,0.0 EUR
VG-SCFA55BEBXC,8806092738614,Moldura The Frame 55”,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523365746;331497528;s?https://www.samsung.com/pt/tv-accessories/customizable-frame-vg-scfa-vg-scfa55bebxc/?cid=pt_pd_affiliate_kuantokusta_moldura-the-frame-55-vg-scfa55bebxc_ongoing_vd-accessories-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/vg-scfa55bebxc/gallery/pt-customizable-frame-vg-scfa-401296-401296-vg-scfa55bebxc-531283713?$320_320_PNG$,Samsung,new,in stock,79.99 EUR,79.99 EUR,Produtos | Accessories | TV Accessorios,,0.0 EUR
QE43QN90BATXXC,8806094108156,QN90B Smart 4K Neo QLED TV 2022,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simultâneo para um efeito de som mais envolvente sem que o da primeira seja desligado.,<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn90b-43-inch-neo-qled-4k-smart-tv-qe43qn90batxxc/?cid=pt_pd_affiliate_kuantokusta_qn90b-smart-4k-neo-qled-tv-2022-qe43qn90batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe43qn90batxxc/gallery/pt-qled-qn90b-qe43qn90batxxc-531218793?$320_320_PNG$,Samsung,new,preorder,1399.99 EUR,1399.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE50QN90BATXXC,8806094108163,QN90B Smart 4K Neo QLED TV 2022,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simultâneo para um efeito de som mais envolvente sem que o da primeira seja desligado.,<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn90b-50-inch-neo-qled-4k-smart-tv-qe50qn90batxxc/?cid=pt_pd_affiliate_kuantokusta_qn90b-smart-4k-neo-qled-tv-2022-qe50qn90batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe50qn90batxxc/gallery/pt-qled-qn90b-qe50qn90batxxc-531218823?$320_320_PNG$,Samsung,new,preorder,1650.00 EUR,1649.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE55QN90BATXXC,8806094039719,QN90B Smart 4K Neo QLED TV 2022,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simultâneo para um efeito de som mais envolvente sem que o da primeira seja desligado.,<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn90b-55-inch-neo-qled-4k-smart-tv-qe55qn90batxxc/?cid=pt_pd_affiliate_kuantokusta_qn90b-smart-4k-neo-qled-tv-2022-qe55qn90batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55qn90batxxc/gallery/pt-qled-qn90b-qe55qn90batxxc-531218853?$320_320_PNG$,Samsung,new,preorder,1949.99 EUR,1949.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE65QN90BATXXC,8806094039665,QN90B Smart 4K Neo QLED TV 2022,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simultâneo para um efeito de som mais envolvente sem que o da primeira seja desligado.,<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn90b-65-inch-neo-qled-4k-smart-tv-qe65qn90batxxc/?cid=pt_pd_affiliate_kuantokusta_qn90b-smart-4k-neo-qled-tv-2022-qe65qn90batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn90batxxc/gallery/pt-qled-qn90b-qe65qn90batxxc-531218887?$320_320_PNG$,Samsung,new,preorder,2649.99 EUR,2649.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE65QN85BATXXC,8806094060621,QN85B Smart 4K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn85b-65-inch-neo-qled-4k-smart-tv-qe65qn85batxxc/?cid=pt_pd_affiliate_kuantokusta_qn85b-smart-4k-neo-qled-tv-2022-qe65qn85batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn85batxxc/gallery/pt-qled-qn85b-qe65qn85batxxc-531240392?$320_320_PNG$,Samsung,new,preorder,2399.99 EUR,2399.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE55QN95BATXXC,8806094235494,QN95B Smart 4K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn95b-55-inch-neo-qled-4k-smart-tv-qe55qn95batxxc/?cid=pt_pd_affiliate_kuantokusta_qn95b-smart-4k-neo-qled-tv-2022-qe55qn95batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55qn95batxxc/gallery/pt-qled-qn95b-qe55qn95batxxc-531240676?$320_320_PNG$,Samsung,new,preorder,2599.99 EUR,2599.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE65QN95BATXXC,8806094235579,QN95B Smart 4K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn95b-65-inch-neo-qled-4k-smart-tv-qe65qn95batxxc/?cid=pt_pd_affiliate_kuantokusta_qn95b-smart-4k-neo-qled-tv-2022-qe65qn95batxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn95batxxc/gallery/pt-qled-qn95b-qe65qn95batxxc-531240712?$320_320_PNG$,Samsung,new,preorder,3499.99 EUR,3499.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE75QN800BTXXC,8806094194975,QN800B Smart 8K Neo QLED TV 2022,"Faça uma videochamada com quem mais gosta a partir do ecrã da sua televisão, através do Google Duo. Use a Câmara SlimFit da Samsung ou a câmara do seu telemóvel para fazer videochamadas facilmente.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn800b-75-inch-neo-qled-8k-smart-tv-qe75qn800btxxc/?cid=pt_pd_affiliate_kuantokusta_qn800b-smart-8k-neo-qled-tv-2022-qe75qn800btxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75qn800btxxc/gallery/pt-qled-qn800b-qe75qn800btxxc-531241166?$320_320_PNG$,Samsung,new,preorder,5699.99 EUR,5699.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE65QN900BTXXC,8806094076578,QN900B Smart 8K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn900b-65-inch-neo-qled-8k-smart-tv-qe65qn900btxxc/?cid=pt_pd_affiliate_kuantokusta_qn900b-smart-8k-neo-qled-tv-2022-qe65qn900btxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn900btxxc/gallery/pt-qled-qn900b-qe65qn900btxxc-531428793?$320_320_PNG$,Samsung,new,preorder,5499.99 EUR,5499.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE75QN900BTXXC,8806094076615,QN900B Smart 8K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn900b-75-inch-neo-qled-8k-smart-tv-qe75qn900btxxc/?cid=pt_pd_affiliate_kuantokusta_qn900b-smart-8k-neo-qled-tv-2022-qe75qn900btxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75qn900btxxc/gallery/pt-qled-qn900b-qe75qn900btxxc-531428829?$320_320_PNG$,Samsung,new,preorder,7699.98 EUR,7699.98 EUR,Produtos | TV | Neo QLED,,0.0 EUR
QE85QN900BTXXC,8806094076653,QN900B Smart 8K Neo QLED TV 2022,"Descanse e deixe que a app SmartThings trate do resto. Esta pode conectar-se facilmente, monitorizar e controlar todos os dispositivos inteligentes que tiver em casa. Controle todos os equipamentos através do comando ou da voz, enquanto está tranquilamente a ver televisão.",<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn900b-85-inch-neo-qled-8k-smart-tv-qe85qn900btxxc/?cid=pt_pd_affiliate_kuantokusta_qn900b-smart-8k-neo-qled-tv-2022-qe85qn900btxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe85qn900btxxc/gallery/pt-qled-qn900b-qe85qn900btxxc-531428869?$320_320_PNG$,Samsung,new,preorder,11999.99 EUR,11999.99 EUR,Produtos | TV | Neo QLED,,0.0 EUR
HW-B550/ZF,8806094191677,Soundbar B550 410W 2.1 2022,"Não precisa de vários comandos. Controle as funcionalidades principais da Soundbar, como o volume ou os efeitos de som, com o seu comando Samsung - a partir da sua televisão.",<![CDATA[https://www.samsung.com/pt/audio-devices/soundbar/b550-black-hw-b550-zf/?cid=pt_pd_affiliate_kuantokusta_soundbar-b550-410w-2.1-2022-hw-b550-zf_ongoing_vd-audio-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/hw-b550-zf/gallery/pt-hw-b550-hw-b550-zf-531494966?$320_320_PNG$,Samsung,new,preorder,329.98 EUR,329.98 EUR,Produtos | Soundbars,,0.0 EUR
HW-Q800B/ZF,8806094235036,Soundbar Q800B 540W 5.1.2 2022,"Com 5 canais frontais e surround, 1 canal de subwoofer, 2 canais up-firing e duas novas colunas laterais, para que note o movimento do som à sua volta enquanto vê os seus conteúdos preferidos. Sinta-se parte da história que está a ver, graças à experiência de som autêntica proporcionada pelo verdadeiro som de 5.1.2 canais.",<![CDATA[https://www.samsung.com/pt/audio-devices/soundbar/q800b-black-hw-q800b-zf/?cid=pt_pd_affiliate_kuantokusta_soundbar-q800b-540w-5.1.2-2022-hw-q800b-zf_ongoing_vd-audio-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/hw-q800b-zf/gallery/pt-hw-q800b-hw-q800b-zf-531669094?$320_320_PNG$,Samsung,new,preorder,799.99 EUR,799.99 EUR,Produtos | Soundbars,,0.0 EUR
SM-A536BLBLEUB,8806094094664,Galaxy A53 5G,"A Câmara com várias lentes do Galaxy A53 5G leva as suas fotos a outro nível. Consiga fotos mais nítidas e claras com a Câmara de 64 MP com Estabilizador de Imagem Ótico, aumente o seu ângulo de visão com a Câmara Ultra Grande-angular, personalize o foco com a Câmara de Profundidade e aproxime-se aos detalhes com a Câmara Macro.",<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a53-5g-awesome-blue-256gb-sm-a536blbleub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-a53-5g-sm-a536blbleub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-a53-5g-a536-sm-a536blbleub-531342004?$320_320_PNG$,Samsung,new,preorder,539.90 EUR,539.90 EUR,Produtos | Smartphones | Galaxy A Series,,0.0 EUR
SM-A536BLBNEUB,8806094095531,Galaxy A53 5G,"A Câmara com várias lentes do Galaxy A53 5G leva as suas fotos a outro nível. Consiga fotos mais nítidas e claras com a Câmara de 64 MP com Estabilizador de Imagem Ótico, aumente o seu ângulo de visão com a Câmara Ultra Grande-angular, personalize o foco com a Câmara de Profundidade e aproxime-se aos detalhes com a Câmara Macro.",<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a53-5g-awesome-blue-128gb-sm-a536blbneub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-a53-5g-sm-a536blbneub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-a53-5g-a536-sm-a536blbneub-531342024?$320_320_PNG$,Samsung,new,preorder,479.90 EUR,479.90 EUR,Produtos | Smartphones | Galaxy A Series,,0.0 EUR
SM-A536BZKLEUB,8806094095500,Galaxy A53 5G,"A Câmara com várias lentes do Galaxy A53 5G leva as suas fotos a outro nível. Consiga fotos mais nítidas e claras com a Câmara de 64 MP com Estabilizador de Imagem Ótico, aumente o seu ângulo de visão com a Câmara Ultra Grande-angular, personalize o foco com a Câmara de Profundidade e aproxime-se aos detalhes com a Câmara Macro.",<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a53-5g-awesome-black-256gb-sm-a536bzkleub/buy/?cid=pt_pd_affiliate_kuantokusta_galaxy-a53-5g-sm-a536bzkleub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-a53-5g-a536-sm-a536bzkleub-531342045?$320_320_PNG$,Samsung,new,preorder,539.90 EUR,539.90 EUR,Produtos | Smartphones | Galaxy A Series,,0.0 EUR
