,Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link,category,TrackingId
244,QE75LS03AAUXXC,Televisão The Frame QLED 4K 2021 Preto 75 Preto 75,Compre já online a Televisão The Frame QLED 4K 2021 Preto 75. Envio gratuito e entrega até 3 dias.,LS03A,in stock,new,2999.99 EUR,1999.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75ls03aauxxc/gallery/pt-the-frame-qe75ls03aauxxc-front-black-457398755?$320_320_PNG$,8806092150898.0,Produtos | TV | PROMO ELEVEN,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506379788;313931928;b?https://www.samsung.com/pt/lifestyle-tvs/the-frame/ls03a-75-the-frame-art-mode-4k-smart-tv-black-qe75ls03aauxxc/?cid=pt_pd_social_facebook_televisao-the-frame-qled-4k-2021-preto-75-qe75ls03aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,vd-television,cid=pt_pd_social_facebook_the-frame-qled-4k-2021-qe75ls03aauxxc_ongoing_vd-television-automatic-feed_pla_none_none
245,QE65QN90AATXXC,QN90A Smart 4K NEO QLED TV 2021,,QN90A,in stock,new,2799.98 EUR,1799.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65qn90aatxxc/gallery/pt-qled-tv-qe65qn90aatxxc-front-black-516061687?$320_320_PNG$,8806092017344.0,Produtos | TV | PROMO ELEVEN,Samsung,<![CDATA[https://www.samsung.com/pt/tvs/qled-tv/qn90a-65-inch-neo-qled-4k-smart-tv-qe65qn90aatxxc/?cid=pt_pd_social_facebook_qn90a-smart-4k-neo-qled-tv-2021-qe65qn90aatxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,vd-television,cid=pt_pd_social_facebook_qn90a-smart-4k-neo-qled-tv-2021-qe65qn90aatxxc_ongoing_vd-television-automatic-feed_pla_none_none
246,SM-T225NZAAEUB,Galaxy Tab A7 Lite 4G Cinzento escuro 32 GB Cinzento escuro 32 GB,Compre já online o Tablet Galaxy Tab A7 Lite 4G Cinzento escuro 32 GB. Envio gratuito e entrega até 3 dias.,SM-T225,in stock,new,209.90 EUR,149.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t225nzaaeub/gallery/pt-galaxy-a7-lite-t225-sm-t225nzaaeub-453598711?$320_320_PNG$,8806092232099.0,Produtos | Tablets | Galaxy A Series,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506765743;313929207;o?https://www.samsung.com/pt/tablets/galaxy-tab-a/galaxy-tab-a7-lite-lte-gray-32gb-sm-t225nzaaeub/buy/?cid=pt_pd_social_facebook_galaxy-tab-a7-lite-4g-cinzento-escuro-32-gb-sm-t225nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,im-tablet,cid=pt_pd_social_facebook_galaxy-tab-a7-lite-4g-sm-t225nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none
247,SM-T220NZAAEUB,Galaxy Tab A7 Lite (Wi-Fi) Cinzento escuro 32 GB Cinzento escuro 32 GB,Compre já online o Tablet Galaxy Tab A7 Lite (Wi-Fi) Cinzento escuro 32 GB. Envio gratuito e entrega até 3 dias.,SM-T220,in stock,new,179.90 EUR,129.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t220nzaaeub/gallery/pt-galaxy-tab-a7-lite-wifi-t220-sm-t220nzaaeub-451801617?$320_320_PNG$,8806092231818.0,Produtos | Tablets | Galaxy A Series,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506765749;313929213;r?https://www.samsung.com/pt/tablets/galaxy-tab-a/galaxy-tab-a7-lite-gray-32gb-sm-t220nzaaeub/buy/?cid=pt_pd_social_facebook_galaxy-tab-a7-lite-wi-fi-cinzento-escuro-32-gb-sm-t220nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,im-tablet,cid=pt_pd_social_facebook_galaxy-tab-a7-lite-(wi-fi)-sm-t220nzaaeub_ongoing_im-tablet-automatic-feed_pla_none_none
248,SM-T220NZSAEUB,Galaxy Tab A7 Lite (Wi-Fi) Prateado 32 GB Prateado 32 GB,Compre já online o Tablet Galaxy Tab A7 Lite (Wi-Fi) Prateado 32 GB. Envio gratuito e entrega até 3 dias.,SM-T220,in stock,new,179.90 EUR,129.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-t220nzsaeub/gallery/pt-galaxy-tab-a7-lite-wifi-t220-sm-t220nzsaeub-451801636?$320_320_PNG$,8806092232327.0,Produtos | Tablets | Galaxy A Series,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506765746;313929210;l?https://www.samsung.com/pt/tablets/galaxy-tab-a/galaxy-tab-a7-lite-silver-32gb-sm-t220nzsaeub/buy/?cid=pt_pd_social_facebook_galaxy-tab-a7-lite-wi-fi-prateado-32-gb-sm-t220nzsaeub_ongoing_im-tablet-automatic-feed_pla_none_none]]>,im-tablet,cid=pt_pd_social_facebook_galaxy-tab-a7-lite-(wi-fi)-sm-t220nzsaeub_ongoing_im-tablet-automatic-feed_pla_none_none
249,LS32A700NWUXEN,Monitor UHD  com painel IPS e HDR,,A700,in stock,new,429.00 EUR,429.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls32a700nwuxen/gallery/pt-s70a-392572-ls32a700nwuxen-463367995?$320_320_PNG$,8806090952555.0,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/high-resolution/s70a-32-32-inch-uhd-4k-ls32a700nwuxen/?cid=pt_pd_social_facebook_monitor-uhd--com-painel-ips-e-hdr-ls32a700nwuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-uhd--com-painel-ips-e-hdr-ls32a700nwuxen_ongoing_it-monitor-automatic-feed_pla_none_none
250,LF27T352FHRXEN,Monitor LED 27” com painel IPS profissional,"Design minimalista, concentração máxima. O ecrã sem moldura em tr ""ê""s lados dá um toque moderno e cuidado a qualquer ambiente de trabalho. Numa configuração de vários monitores, os ecrãs podem ser alinhados sem espaços entre si e, desta forma, evitar distraç ""õ""es.",T352,in stock,new,169.00 EUR,119.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lf27t352fhrxen/gallery/pt-t35f-lf27t352fhrxen-458300339?$320_320_PNG$,8806090961922.0,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/flat/t35f-27-inch-ips-fhd-1080p-freesync-lf27t352fhrxen/?cid=pt_pd_social_facebook_monitor-led-27-com-painel-ips-profissional-lf27t352fhrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-led-27andquot;-com-painel-ips-profissional-lf27t352fhrxen_ongoing_it-monitor-automatic-feed_pla_none_none
251,LU28R550UQRXEN,28” UHD Monitor Black 28,"Está na altura de ver o panorama todo. Assista, navegue e jogue com uma resolução quatro vezes superior  à do Full HD. Este monitor UHD apresenta imagens estonteantes, compostas por 8 milhões de pixeis, para um nível de detalhe ainda mais intrincado. Desfrute de um realismo incomparável ao jogar ou ver filmes.",R550,in stock,new,299.00 EUR,214.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lu28r550uqrxen/gallery/pt-uhd-ur55-333713-lu28r550uqrxen-458304231?$320_320_PNG$,8806090961809.0,Produtos | Monitores | Alta Resolucao | Produtos | IT | Monitores | Alta Resolucao,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506386799;313931478;b?https://www.samsung.com/pt/monitors/high-resolution/ur55-28-ips-uhd-4k-lu28r550uqrxen/?cid=pt_pd_social_facebook_28-uhd-monitor-lu28r550uqrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_28andquot;-uhd-monitor-lu28r550uqrxen_ongoing_it-monitor-automatic-feed_pla_none_none
252,LC34G55TWWRXEN,Monitor Gaming Curvo 34” com taxa de atualização de 165 Hz LC34G55TW,,G55T,in stock,new,469.00 EUR,339.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lc34g55twwrxen/gallery/pt-odyssey-g5-34g5-lc34g55twwrxen-457922428?$320_320_PNG$,8806090966873.0,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/gaming/odyssey-g5-34-inch-165hz-curved-ultra-wqhd-lc34g55twwrxen/?cid=pt_pd_social_facebook_monitor-gaming-curvo-34-com-taxa-de-atualizacao-de-165-hz-lc34g55tw-lc34g55twwrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-gaming-curvo-34andquot;-com-taxa-de-atualizaandccedil;andatilde;o-de-165-hz-lc34g55tw-lc34g55twwrxen_ongoing_it-monitor-automatic-feed_pla_none_none
253,LS34A650UXUXEN,Monitor LED IPS 34” S34A650,,A650,in stock,new,599.00 EUR,429.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls34a650uxuxen/gallery/pt-s65ua-ls34a650uxuxen-458308314?$320_320_PNG$,8806090952654.0,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/high-resolution/s65ua-34-inch-ls34a650uxuxen/?cid=pt_pd_social_facebook_monitor-led-ips-34-s34a650-ls34a650uxuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-led-ips-34andquot;-s34a650-ls34a650uxuxen_ongoing_it-monitor-automatic-feed_pla_none_none
254,LC32G75TQSRXEN,Monitor Gaming Odyssey G7,,G75T,out of stock,new,599.00 EUR,429.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lc32g75tqsrxen/gallery/pt-odyssey-g7-c27g75t-lc32g75tqsrxen-444450501?$320_320_PNG$,8806092002111.0,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/gaming/odyssey-g7-32-inch-240hz-1ms-curved-lc32g75tqsrxen/?cid=pt_pd_social_facebook_monitor-gaming-odyssey-g7-lc32g75tqsrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-gaming-odyssey-g7-lc32g75tqsrxen_ongoing_it-monitor-automatic-feed_pla_none_none
255,LS27A600UUUXEN,Monitor QHD 27” con painel IPS e USB tipo-C S32A600UUU,,A600,out of stock,new,419.00 EUR,299.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27a600uuuxen/gallery/pt-s60ua-27quot-ls27a600uuuxen-459129202?$320_320_PNG$,8806090952630.0,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/high-resolution/s60ua-27-27-inch-ips-uhd-4k-ls27a600uuuxen/?cid=pt_pd_social_facebook_monitor-qhd-27-con-painel-ips-e-usb-tipo-c-s32a600uuu-ls27a600uuuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-qhd-27andquot;-con-painel-ips-e-usb-tipo-c-s32a600uuu-ls27a600uuuxen_ongoing_it-monitor-automatic-feed_pla_none_none
256,LS32AM501NUXEN,Monitor Smart com Apps Smart TV  White 32,"Para todos os  âmbitos da sua vida, seja qual for o seu estilo. Trabalhe a partir de casa sem um PC, permaneça conectado ao Office 365 e aceda ao computador do escritório sem que tenha de sair de casa. Tire um maior partido do seu tempo livre com o hub de entretenimento integrado. Onde quer que o coloque, este monitor encaixa na perfeição.",AM501,preorder,new,319.00 EUR,229.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls32am501nuxen/gallery/pt-smart-m5-m50a32-ls32am501nuxen-458853605?$320_320_PNG$,8806092231160.0,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506671848;313931484;q?https://www.samsung.com/pt/monitors/flat/smart-m5-32-smart-tv-apps-white-ls32am501nuxen/?cid=pt_pd_social_facebook_monitor-smart-com-apps-smart-tv-ls32am501nuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-smart-com-apps-smart-tv--ls32am501nuxen_ongoing_it-monitor-automatic-feed_pla_none_none
257,LS43AM700UUXEN,Smart Monitor 43” Com Apps Smart TV  e resolução 4K,"Faça mais, desfrute mais e trabalhe melhor. Com um ecrã versátil que leva a sua produtividade a outro nível e melhora a sua experi ""ê""ncia de entretenimento.",AM700,in stock,new,549.00 EUR,399.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls43am700uuxen/gallery/pt-smart-m7-43am70-ls43am700uuxen-459160219?$320_320_PNG$,8806092232921.0,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/high-resolution/smart-m7-43-inch-smart-tv-apps-ls43am700uuxen/?cid=pt_pd_social_facebook_smart-monitor-43-com-apps-smart-tv--e-resolucao-4k-ls43am700uuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_smart-monitor-43andquot;-com-apps-smart-tv--e-resoluandccedil;andatilde;o-4k-ls43am700uuxen_ongoing_it-monitor-automatic-feed_pla_none_none
258,LS27A600NWUXEN,Monitor QHD 27” con painel IPS S27A600NWU Black 27,"Veja os detalhes como nunca antes. Quando estiver a ver o seu filme preferido ou a trabalhar no seu mais recente projeto, aproveite os novos níveis de precisão com uma densidade de píxeis 1,7 vezes superior  à do Full HD. A resolução QHD dá-lhe mais espaço para que possa fazer multitasking ou ver imagens e vídeos incríveis.",A600,out of stock,new,379.00 EUR,379.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27a600nwuxen/gallery/pt-s60a-27quot-ls27a600nwuxen-458852541?$320_320_PNG$,8806090952623.0,Produtos | Monitores | Monitores Profissionais | Produtos | IT | Monitores | Monitores Profissionais,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506671854;313931499;t?https://www.samsung.com/pt/monitors/high-resolution/s60a-27-27-ips-uhd-4k-ls27a600nwuxen/?cid=pt_pd_social_facebook_monitor-qhd-27-con-painel-ips-s27a600nwu-ls27a600nwuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-qhd-27andquot;-con-painel-ips-s27a600nwu-ls27a600nwuxen_ongoing_it-monitor-automatic-feed_pla_none_none
259,LS27AM501NUXEN,Monitor Smart com Apps Smart TV  White 27,"Para todos os  âmbitos da sua vida, seja qual for o seu estilo. Trabalhe a partir de casa sem um PC, permaneça conectado ao Office 365 e aceda ao computador do escritório sem que tenha de sair de casa. Tire um maior partido do seu tempo livre com o hub de entretenimento integrado. Onde quer que o coloque, este monitor encaixa na perfeição.",AM501,in stock,new,299.00 EUR,299.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ls27am501nuxen/gallery/pt-smart-m5-m50a32-392688-ls27am501nuxen-459696488?$320_320_PNG$,8806092231580.0,Produtos | Monitores | Smart Monitors | Produtos | IT | Monitores | Smart Monitors,Samsung,<![CDATA[https://ad.doubleclick.net/ddm/clk/506671851;313931487;n?https://www.samsung.com/pt/monitors/flat/smart-m5-27-smart-tv-apps-white-ls27am501nuxen/?cid=pt_pd_social_facebook_monitor-smart-com-apps-smart-tv-ls27am501nuxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-smart-com-apps-smart-tv--ls27am501nuxen_ongoing_it-monitor-automatic-feed_pla_none_none
260,LC32G53TQWRXEN,Monitor Odissey G5 LC27G55TQWUXEN,,G53T,in stock,new,349.00 EUR,249.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/lc32g53tqwrxen/gallery/pt-odyssey-g5-g55t-360281-lc32g53tqwrxen-458205934?$320_320_PNG$,8806092010659.0,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,Samsung,<![CDATA[https://www.samsung.com/pt/monitors/gaming/odyssey-g5-32-inch-144hz-1ms-curved-lc32g53tqwrxen/?cid=pt_pd_social_facebook_monitor-odissey-g5-lc27g55tqwuxen-lc32g53tqwrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,it-monitor,cid=pt_pd_social_facebook_monitor-odissey-g5-lc27g55tqwuxen-lc32g53tqwrxen_ongoing_it-monitor-automatic-feed_pla_none_none
261,QE55LST7TCUXXC,The Terrace Smart QLED TV 4K Exterior 2021," ""e""amp;lt;spam ""e""amp;gt;",LST7T,in stock,new,3999.98 EUR,3199.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55lst7tcuxxc/gallery/pt-the-terrace-lst7t-qe55lst7tcuxxc-457942174?$320_320_PNG$,8806092207356.0,Produtos | TV | PROMO ELEVEN,Samsung,<![CDATA[https://www.samsung.com/pt/lifestyle-tvs/the-terrace/the-terrace-55-inch-4k-outdoor-tv-lst7t-black-qe55lst7tcuxxc/?cid=pt_pd_social_facebook_the-terrace-smart-qled-tv-4k-exterior-2021-qe55lst7tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,vd-television,cid=pt_pd_social_facebook_the-terrace-smart-qled-tv-4k-exterior-2021-qe55lst7tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none
262,QE65LST7TCUXXC,The Terrace Smart QLED TV 4K Exterior 2021," ""e""amp;lt;spam ""e""amp;gt;",LST7T,in stock,new,4999.99 EUR,3999.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65lst7tcuxxc/gallery/pt-the-terrace-qe65lst7tcuxxc-front-black-458201314?$320_320_PNG$,8806092213074.0,Produtos | TV | PROMO ELEVEN,Samsung,<![CDATA[https://www.samsung.com/pt/lifestyle-tvs/the-terrace/the-terrace-65-inch-4k-outdoor-tv-lst7t-black-qe65lst7tcuxxc/?cid=pt_pd_social_facebook_the-terrace-smart-qled-tv-4k-exterior-2021-qe65lst7tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,vd-television,cid=pt_pd_social_facebook_the-terrace-smart-qled-tv-4k-exterior-2021-qe65lst7tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none
263,SM-A225FZKGEUB,Galaxy A22,,SM-A225,in stock,new,259.90 EUR,199.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a225fzkgeub/gallery/pt-galaxy-a22-a225-sm-a225fzkgeub-460105030?$320_320_PNG$,8806092287938.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-black-128gb-sm-a225fzkgeub/buy/?cid=pt_pd_social_facebook_galaxy-a22-sm-a225fzkgeub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-sm-a225fzkgeub_ongoing_im-smartphone-automatic-feed_pla_none_none
264,SM-A225FZWGEUB,Galaxy A22,,SM-A225,out of stock,new,259.90 EUR,199.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a225fzwgeub/gallery/pt-galaxy-a22-a225-sm-a225fzwgeub-460105064?$320_320_PNG$,8806092286931.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-white-128gb-sm-a225fzwgeub/buy/?cid=pt_pd_social_facebook_galaxy-a22-sm-a225fzwgeub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-sm-a225fzwgeub_ongoing_im-smartphone-automatic-feed_pla_none_none
265,QE32LS03TCUXXC,32” The Frame QLED 2021," ""e""amp;lt;spam ""e""amp;gt;",LS03T,in stock,new,549.99 EUR,549.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/qe32ls03tcuxxc/gallery/pt-the-frame-32ls03t-qe32ls03tcuxxc-401675317?$320_320_PNG$,8806092218505.0,Produtos | TV | The Frame | Produtos | TV | Lifestyle TV | The Frame,Samsung,<![CDATA[https://www.samsung.com/pt/lifestyle-tvs/the-frame/the-frame-32-inch-4k-smart-tv-ls05t-black-qe32ls03tcuxxc/?cid=pt_pd_social_facebook_32-the-frame-qled-2021-qe32ls03tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,vd-television,cid=pt_pd_social_facebook_32andquot;-the-frame-qled-2021-qe32ls03tcuxxc_ongoing_vd-television-automatic-feed_pla_none_none
266,SM-A226BLVVEUB,Galaxy A22 5G,,SM-A226,in stock,new,279.90 EUR,219.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226blvveub/gallery/pt-galaxy-a22-5g-a226-sm-a226blvveub-462825349?$320_320_PNG$,8806092266544.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-5g-violet-128gb-sm-a226blvveub/buy/?cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226blvveub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226blvveub_ongoing_im-smartphone-automatic-feed_pla_none_none
267,SM-A226BZAUEUB,Galaxy A22 5G,,SM-A226,in stock,new,249.90 EUR,199.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzaueub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzaueub-462825367?$320_320_PNG$,8806092266407.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-5g-gray-64gb-sm-a226bzaueub/buy/?cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzaueub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzaueub_ongoing_im-smartphone-automatic-feed_pla_none_none
268,SM-A226BZAVEUB,Galaxy A22 5G,,SM-A226,in stock,new,279.90 EUR,219.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzaveub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzaveub-462825384?$320_320_PNG$,8806092266339.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-5g-gray-128gb-sm-a226bzaveub/buy/?cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzaveub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzaveub_ongoing_im-smartphone-automatic-feed_pla_none_none
269,SM-A226BZWUEUB,Galaxy A22 5G,,SM-A226,out of stock,new,249.90 EUR,199.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-a226bzwueub/gallery/pt-galaxy-a22-5g-a226-sm-a226bzwueub-462825401?$320_320_PNG$,8806092266162.0,Produtos | Smartphones | Galaxy A Series,Samsung,<![CDATA[https://www.samsung.com/pt/smartphones/galaxy-a/galaxy-a22-5g-white-64gb-sm-a226bzwueub/buy/?cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzwueub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,im-smartphone,cid=pt_pd_social_facebook_galaxy-a22-5g-sm-a226bzwueub_ongoing_im-smartphone-automatic-feed_pla_none_none
